product_id,name,category,subcategory,brand,price,rating,num_reviews,in_stock,tags
B005HY4UOG,Product HY4UOG,Networking,Accessories,Anker,170.41,3.625,8,True,"networking,accessories,anker"
B00EJQXOSQ,Product JQXOSQ,Networking,Peripherals,Dell,350.73,4.0,1,True,"networking,peripherals,dell"
B004MASO4I,Product MASO4I,Networking,Devices,Dell,563.05,4.75,8,True,"networking,devices,dell"
B00005T3SQ,Product 05T3SQ,Mobile,Devices,LG,701.13,1.0,1,True,"mobile,devices,lg"
B0001PFQ08,Product 1PFQ08,Mobile,Peripherals,Sony,44.75,2.75,8,True,"mobile,peripherals,sony"
B004W2JKWG,Product W2JKWG,Gaming,Gadgets,Sony,1042.86,4.6020408163265305,98,True,"gaming,gadgets,sony"
B000NV9NX6,Product NV9NX6,Computers,Components,Bose,276.13,2.0,1,True,"computers,components,bose"
B00HOJAVDG,Product OJAVDG,Camera,Accessories,Anker,1338.54,4.666666666666667,3,True,"camera,accessories,anker"
B008I636D6,Product I636D6,Camera,Peripherals,Bose,464.84,4.304347826086956,23,True,"camera,peripherals,bose"
B002K450RM,Product K450RM,Networking,Peripherals,Bose,415.85,4.777777777777778,9,True,"networking,peripherals,bose"
B008C4WKIG,Product C4WKIG,Gaming,Gadgets,Sony,192.21,5.0,2,True,"gaming,gadgets,sony"
B0064YWOQY,Product 4YWOQY,Wearables,Accessories,Apple,1131.47,4.857142857142857,14,False,"wearables,accessories,apple"
B00DNV9WN4,Product NV9WN4,Audio,Peripherals,Sony,1396.92,5.0,2,True,"audio,peripherals,sony"
B000NK8EWI,Product NK8EWI,Computers,Gadgets,Samsung,1182.92,4.241379310344827,29,True,"computers,gadgets,samsung"
B003DS5XKS,Product DS5XKS,Gaming,Components,JBL,1294.98,4.0,1,True,"gaming,components,jbl"
B005QBK63Y,Product QBK63Y,Computers,Devices,Anker,961.49,4.454545454545454,11,True,"computers,devices,anker"
B0000BZLBA,Product 0BZLBA,Computers,Components,JBL,524.57,5.0,4,True,"computers,components,jbl"
B000WL6YY8,Product WL6YY8,Computers,Components,Dell,1125.97,4.425531914893617,47,True,"computers,components,dell"
B00H9BEC8E,Product 9BEC8E,Gaming,Components,Logitech,303.04,4.666666666666667,3,True,"gaming,components,logitech"
B001F7AHOG,Product F7AHOG,Networking,Components,Logitech,20.82,4.37037037037037,54,True,"networking,components,logitech"
B005G4QXWE,Product G4QXWE,Camera,Devices,Bose,548.13,5.0,2,False,"camera,devices,bose"
B006U3O566,Product U3O566,Camera,Accessories,Samsung,885.61,4.757575757575758,33,True,"camera,accessories,samsung"
B009RNGWZS,Product RNGWZS,Networking,Accessories,HP,993.77,1.0,1,True,"networking,accessories,hp"
B007JELV8U,Product JELV8U,Computers,Gadgets,Asus,656.38,4.0,3,True,"computers,gadgets,asus"
B00CTY1H6G,Product TY1H6G,Audio,Gadgets,HP,1281.26,1.0,1,True,"audio,gadgets,hp"
B003PFYKGW,Product PFYKGW,Electronics,Peripherals,Apple,1226.55,4.5,4,True,"electronics,peripherals,apple"
B00BSYCZZ0,Product SYCZZ0,Gaming,Components,Sony,20.46,4.4,5,False,"gaming,components,sony"
B000CRT07U,Product CRT07U,Electronics,Components,Samsung,1051.48,3.875,8,False,"electronics,components,samsung"
B00BDCF716,Product DCF716,Wearables,Devices,JBL,1083.62,5.0,2,True,"wearables,devices,jbl"
B00009R89L,Product 09R89L,Networking,Components,JBL,1158.6,4.375,8,True,"networking,components,jbl"
B008YPLSWM,Product YPLSWM,Audio,Devices,Dell,1174.03,4.0,1,True,"audio,devices,dell"
B00EIG47BK,Product IG47BK,Gaming,Peripherals,Dell,278.18,4.0,3,True,"gaming,peripherals,dell"
B008QSJXJM,Product QSJXJM,Networking,Gadgets,Samsung,322.5,4.5,2,True,"networking,gadgets,samsung"
B0096PLR5M,Product 6PLR5M,Computers,Gadgets,Asus,821.29,4.0,2,True,"computers,gadgets,asus"
B003WKVVWQ,Product WKVVWQ,Camera,Peripherals,Bose,484.97,3.142857142857143,7,True,"camera,peripherals,bose"
B001TUYTZM,Product TUYTZM,Electronics,Peripherals,HP,896.49,4.782608695652174,23,True,"electronics,peripherals,hp"
B000CD7H06,Product CD7H06,Mobile,Components,Anker,702.85,4.0,2,True,"mobile,components,anker"
B004J3V7RO,Product J3V7RO,Mobile,Gadgets,JBL,420.04,4.4,15,True,"mobile,gadgets,jbl"
B008RDI0TU,Product RDI0TU,Audio,Accessories,Logitech,1028.13,4.621621621621622,37,True,"audio,accessories,logitech"
B0092IBMB2,Product 2IBMB2,Computers,Peripherals,Sony,692.38,4.6,5,True,"computers,peripherals,sony"
B002CJNCS4,Product CJNCS4,Wearables,Gadgets,Sony,1240.37,3.888888888888889,9,True,"wearables,gadgets,sony"
B0018ZDGAC,Product 8ZDGAC,Electronics,Gadgets,Canon,75.32,4.5,10,True,"electronics,gadgets,canon"
B003Z4G3I6,Product Z4G3I6,Computers,Devices,LG,355.47,4.604166666666667,48,True,"computers,devices,lg"
B007OWZRC8,Product OWZRC8,Electronics,Gadgets,HP,10.64,3.25,4,False,"electronics,gadgets,hp"
B0006B486K,Product 6B486K,Audio,Peripherals,Anker,633.85,4.083333333333333,36,True,"audio,peripherals,anker"
B007B31IAK,Product B31IAK,Audio,Components,Canon,317.98,4.125,88,True,"audio,components,canon"
B004WK3U9W,Product WK3U9W,Wearables,Gadgets,Asus,338.9,4.4,5,True,"wearables,gadgets,asus"
B003VL8D2M,Product VL8D2M,Mobile,Accessories,Bose,1042.09,3.0,1,False,"mobile,accessories,bose"
B003EYVEZE,Product EYVEZE,Computers,Peripherals,Bose,1185.74,4.0,2,True,"computers,peripherals,bose"
B006ZCCH76,Product ZCCH76,Gaming,Components,Anker,392.27,4.888888888888889,9,True,"gaming,components,anker"
B009A6D01G,Product A6D01G,Mobile,Components,Apple,925.94,3.5,2,True,"mobile,components,apple"
B000UWX70S,Product UWX70S,Computers,Peripherals,Logitech,874.33,3.5161290322580645,31,True,"computers,peripherals,logitech"
B003O6PXS6,Product O6PXS6,Mobile,Components,JBL,16.51,3.0,7,True,"mobile,components,jbl"
B005Q3144W,Product Q3144W,Gaming,Accessories,Anker,1408.11,3.125,8,True,"gaming,accessories,anker"
B000P6R6CO,Product P6R6CO,Camera,Gadgets,Apple,516.84,4.0,1,True,"camera,gadgets,apple"
B008RVPWMK,Product RVPWMK,Camera,Peripherals,Asus,471.07,3.5,4,True,"camera,peripherals,asus"
B004M8SVHK,Product M8SVHK,Wearables,Gadgets,Asus,885.74,4.166666666666667,6,True,"wearables,gadgets,asus"
B007FNF5IC,Product FNF5IC,Camera,Gadgets,HP,549.76,4.8125,16,True,"camera,gadgets,hp"
B001A1NSPW,Product A1NSPW,Camera,Components,LG,452.75,4.25,4,True,"camera,components,lg"
B0041RPHP6,Product 1RPHP6,Networking,Peripherals,Sony,1106.57,5.0,1,True,"networking,peripherals,sony"
B00FYKNEVS,Product YKNEVS,Electronics,Gadgets,JBL,1110.29,3.0,1,True,"electronics,gadgets,jbl"
B002PO15GC,Product PO15GC,Networking,Devices,Bose,1031.3,4.8,10,True,"networking,devices,bose"
B006QRQIWK,Product QRQIWK,Networking,Accessories,Sony,1286.92,3.0,2,True,"networking,accessories,sony"
B0013FRNKG,Product 3FRNKG,Wearables,Components,Logitech,750.49,4.434782608695652,46,True,"wearables,components,logitech"
B00C28L6EW,Product 28L6EW,Networking,Peripherals,Asus,982.15,3.75,12,True,"networking,peripherals,asus"
B004QD9E54,Product QD9E54,Camera,Peripherals,Sony,1492.72,4.5,8,True,"camera,peripherals,sony"
B00008EM7U,Product 08EM7U,Gaming,Components,HP,366.57,3.1818181818181817,11,True,"gaming,components,hp"
B00DE14KU8,Product E14KU8,Wearables,Gadgets,HP,1270.23,5.0,2,True,"wearables,gadgets,hp"
B008L1OCF4,Product L1OCF4,Wearables,Components,Logitech,321.62,4.6923076923076925,13,True,"wearables,components,logitech"
B009T27ZW6,Product T27ZW6,Audio,Peripherals,Anker,679.39,3.3333333333333335,3,False,"audio,peripherals,anker"
B007TIV7IU,Product TIV7IU,Wearables,Devices,Sony,622.49,5.0,2,True,"wearables,devices,sony"
B006WAPM78,Product WAPM78,Audio,Gadgets,Canon,1126.38,4.5,4,True,"audio,gadgets,canon"
B000KZD73W,Product KZD73W,Wearables,Components,Bose,1034.85,4.5,2,True,"wearables,components,bose"
B0002Z82XA,Product 2Z82XA,Electronics,Peripherals,Logitech,1156.23,3.5555555555555554,9,True,"electronics,peripherals,logitech"
B004WB18E0,Product WB18E0,Camera,Peripherals,Anker,828.04,5.0,1,True,"camera,peripherals,anker"
B00009L1XQ,Product 09L1XQ,Wearables,Peripherals,Samsung,123.09,5.0,1,True,"wearables,peripherals,samsung"
B001LL5JDA,Product LL5JDA,Camera,Devices,Canon,895.4,4.758620689655173,29,True,"camera,devices,canon"
B00115P760,Product 15P760,Camera,Gadgets,LG,392.78,3.0,1,False,"camera,gadgets,lg"
B00368CI4Y,Product 68CI4Y,Mobile,Components,Sony,657.23,5.0,1,True,"mobile,components,sony"
B002SQKL7Q,Product SQKL7Q,Wearables,Gadgets,Apple,183.43,4.375,16,True,"wearables,gadgets,apple"
B0030L4NPE,Product 0L4NPE,Computers,Peripherals,LG,315.87,3.5,2,True,"computers,peripherals,lg"
B00FDPCP0A,Product DPCP0A,Mobile,Devices,Asus,670.87,3.6666666666666665,3,True,"mobile,devices,asus"
B000OMKR8E,Product OMKR8E,Computers,Devices,Canon,1053.14,4.243243243243243,37,True,"computers,devices,canon"
B00006343K,Product 06343K,Camera,Peripherals,Samsung,536.81,4.333333333333333,3,True,"camera,peripherals,samsung"
B005CSOE1G,Product CSOE1G,Camera,Gadgets,Dell,596.78,5.0,3,True,"camera,gadgets,dell"
B000067RT6,Product 067RT6,Mobile,Gadgets,Canon,968.32,4.735294117647059,34,True,"mobile,gadgets,canon"
B004EDPYHI,Product EDPYHI,Mobile,Devices,Sony,314.59,4.0,5,True,"mobile,devices,sony"
B001FA1NZU,Product FA1NZU,Computers,Accessories,LG,174.81,4.384615384615385,13,True,"computers,accessories,lg"
B007P4YAPK,Product P4YAPK,Audio,Devices,HP,1326.73,3.6666666666666665,21,True,"audio,devices,hp"
B001TK9WH2,Product TK9WH2,Computers,Devices,Anker,480.78,5.0,2,True,"computers,devices,anker"
B00EVWX8R0,Product VWX8R0,Mobile,Components,Dell,552.42,4.8,5,True,"mobile,components,dell"
B002F9NSMQ,Product F9NSMQ,Gaming,Devices,LG,1205.79,5.0,5,True,"gaming,devices,lg"
B000F5MUZI,Product F5MUZI,Mobile,Accessories,Dell,349.96,5.0,1,True,"mobile,accessories,dell"
B0077V88VI,Product 7V88VI,Gaming,Devices,Dell,1265.96,4.083333333333333,12,True,"gaming,devices,dell"
B00DPC015E,Product PC015E,Electronics,Gadgets,Logitech,973.51,3.5,16,True,"electronics,gadgets,logitech"
B00AQ2BTHK,Product Q2BTHK,Mobile,Components,Bose,1168.06,4.0,4,True,"mobile,components,bose"
B0051G5SBY,Product 1G5SBY,Electronics,Components,Bose,777.28,3.6052631578947367,38,True,"electronics,components,bose"
B00F3JI47Y,Product 3JI47Y,Audio,Devices,Dell,109.0,5.0,1,True,"audio,devices,dell"
B00569K7LM,Product 69K7LM,Computers,Components,JBL,1127.04,4.8,5,True,"computers,components,jbl"
B004L9LT2Y,Product L9LT2Y,Gaming,Components,Asus,472.17,5.0,3,True,"gaming,components,asus"
B00D6XSRL2,Product 6XSRL2,Computers,Devices,JBL,962.24,4.681818181818182,22,True,"computers,devices,jbl"
B0055N2L22,Product 5N2L22,Electronics,Accessories,HP,151.47,4.75,8,True,"electronics,accessories,hp"
B00D77EG6M,Product 77EG6M,Gaming,Devices,JBL,1029.65,4.0,2,True,"gaming,devices,jbl"
B00CDIK908,Product DIK908,Computers,Gadgets,Dell,239.76,4.529411764705882,17,False,"computers,gadgets,dell"
B00B7K11OG,Product 7K11OG,Mobile,Peripherals,JBL,271.81,4.0,4,True,"mobile,peripherals,jbl"
B000VZCEU8,Product VZCEU8,Camera,Accessories,Samsung,535.73,4.5,2,True,"camera,accessories,samsung"
B002HFER6O,Product HFER6O,Electronics,Devices,LG,1420.0,5.0,1,False,"electronics,devices,lg"
B0076DKLA8,Product 6DKLA8,Computers,Accessories,Apple,552.28,3.857142857142857,7,True,"computers,accessories,apple"
B0088LYCZC,Product 8LYCZC,Electronics,Peripherals,Samsung,471.87,3.8625,80,True,"electronics,peripherals,samsung"
B0089WLZV4,Product 9WLZV4,Networking,Components,Samsung,423.47,2.0,3,True,"networking,components,samsung"
B0080ID9ZW,Product 0ID9ZW,Electronics,Components,Asus,1045.17,5.0,1,False,"electronics,components,asus"
B00A39PPCG,Product 39PPCG,Gaming,Peripherals,Samsung,1378.2,4.705882352941177,17,True,"gaming,peripherals,samsung"
B00903HKXI,Product 03HKXI,Networking,Components,Apple,631.82,3.6666666666666665,6,True,"networking,components,apple"
B0014Z5XMK,Product 4Z5XMK,Wearables,Accessories,Anker,866.97,4.555555555555555,9,True,"wearables,accessories,anker"
B00267S7XW,Product 67S7XW,Gaming,Components,Logitech,1215.34,4.421052631578948,38,True,"gaming,components,logitech"
B000JPCAL8,Product JPCAL8,Camera,Peripherals,Canon,815.44,4.5,4,True,"camera,peripherals,canon"
B0051WAM64,Product 1WAM64,Networking,Peripherals,Sony,993.13,4.75,8,True,"networking,peripherals,sony"
B003USS5JC,Product USS5JC,Wearables,Peripherals,Asus,1093.03,3.375,8,True,"wearables,peripherals,asus"
B000QU3O1G,Product QU3O1G,Mobile,Gadgets,Dell,1348.03,4.0,1,True,"mobile,gadgets,dell"
B00AH4A950,Product H4A950,Electronics,Accessories,Dell,426.06,3.75,4,True,"electronics,accessories,dell"
B001V9KG0I,Product V9KG0I,Computers,Peripherals,Logitech,81.25,4.443037974683544,79,False,"computers,peripherals,logitech"
B003W64AQE,Product W64AQE,Audio,Accessories,Sony,1457.37,5.0,1,True,"audio,accessories,sony"
B00439G3W8,Product 39G3W8,Electronics,Gadgets,JBL,1498.31,4.454545454545454,11,True,"electronics,gadgets,jbl"
B00DB9WCR6,Product B9WCR6,Wearables,Accessories,Canon,1343.21,4.642857142857143,28,True,"wearables,accessories,canon"
B004KPLS7K,Product KPLS7K,Electronics,Devices,LG,473.14,4.083333333333333,12,True,"electronics,devices,lg"
B0000CDJPQ,Product 0CDJPQ,Camera,Gadgets,Sony,726.84,4.8,5,True,"camera,gadgets,sony"
B0032CPQSE,Product 2CPQSE,Mobile,Gadgets,Dell,1151.9,4.0,1,True,"mobile,gadgets,dell"
B0097BEECI,Product 7BEECI,Audio,Components,Logitech,281.65,4.290322580645161,31,True,"audio,components,logitech"
B008R7EVE4,Product R7EVE4,Networking,Peripherals,Sony,1366.27,4.416666666666667,60,True,"networking,peripherals,sony"
B000EVM5DK,Product EVM5DK,Networking,Gadgets,HP,1267.73,3.823529411764706,17,False,"networking,gadgets,hp"
B000FNBYKW,Product FNBYKW,Networking,Accessories,Dell,1055.14,4.65,20,True,"networking,accessories,dell"
B00AAKLFHM,Product AKLFHM,Wearables,Devices,HP,1292.09,4.545454545454546,11,True,"wearables,devices,hp"
B00B0O1BWG,Product 0O1BWG,Gaming,Accessories,Logitech,836.3,4.458333333333333,24,True,"gaming,accessories,logitech"
B0016XIQ24,Product 6XIQ24,Gaming,Accessories,Dell,186.94,4.0,1,True,"gaming,accessories,dell"
B005G66494,Product G66494,Computers,Devices,Dell,366.72,5.0,1,True,"computers,devices,dell"
B007YKUWN4,Product YKUWN4,Audio,Components,Asus,889.91,4.7105263157894735,38,True,"audio,components,asus"
B004G87FLY,Product G87FLY,Networking,Peripherals,JBL,1455.66,4.0,1,True,"networking,peripherals,jbl"
B004LNFJCQ,Product LNFJCQ,Gaming,Gadgets,Samsung,34.24,4.090909090909091,11,False,"gaming,gadgets,samsung"
B000IKWBC2,Product IKWBC2,Wearables,Peripherals,Asus,990.36,3.8,10,False,"wearables,peripherals,asus"
B001OC7ITY,Product OC7ITY,Computers,Components,Dell,1151.69,2.5,2,True,"computers,components,dell"
B005Z1TV3Q,Product Z1TV3Q,Mobile,Devices,Canon,1289.0,3.6666666666666665,3,True,"mobile,devices,canon"
B00BE51FOA,Product E51FOA,Computers,Peripherals,Apple,1421.94,3.6,5,True,"computers,peripherals,apple"
B0018LYCYK,Product 8LYCYK,Gaming,Accessories,Dell,168.08,4.529411764705882,17,True,"gaming,accessories,dell"
B000SDLNKA,Product SDLNKA,Camera,Gadgets,Sony,273.97,2.7142857142857144,7,True,"camera,gadgets,sony"
B0002QL9UC,Product 2QL9UC,Wearables,Gadgets,Samsung,192.67,5.0,2,True,"wearables,gadgets,samsung"
B008EC4O76,Product EC4O76,Camera,Components,LG,1303.26,4.588235294117647,17,True,"camera,components,lg"
B006OBGEHW,Product OBGEHW,Networking,Components,Anker,206.3,4.387096774193548,93,True,"networking,components,anker"
B00007E7JU,Product 07E7JU,Camera,Devices,Dell,57.73,4.508928571428571,112,False,"camera,devices,dell"
B00504G0U0,Product 04G0U0,Networking,Components,HP,38.39,5.0,1,True,"networking,components,hp"
B003MMY14Y,Product MMY14Y,Networking,Peripherals,Sony,621.31,5.0,1,True,"networking,peripherals,sony"
B002Z5RU2O,Product Z5RU2O,Gaming,Gadgets,HP,922.77,4.5,2,True,"gaming,gadgets,hp"
B000ND75CU,Product ND75CU,Camera,Devices,Samsung,349.84,4.2,5,True,"camera,devices,samsung"
B00B2166BS,Product 2166BS,Networking,Components,Dell,441.21,4.214285714285714,14,False,"networking,components,dell"
B001MSZBNA,Product MSZBNA,Audio,Accessories,Anker,184.57,4.75,28,True,"audio,accessories,anker"
B00840353W,Product 40353W,Mobile,Gadgets,LG,695.93,4.75,16,True,"mobile,gadgets,lg"
B003DZ165W,Product DZ165W,Computers,Devices,Canon,753.76,4.111111111111111,45,True,"computers,devices,canon"
B001ODNBDK,Product ODNBDK,Computers,Gadgets,Canon,1005.81,4.4,5,True,"computers,gadgets,canon"
B007ZT23ZE,Product ZT23ZE,Gaming,Peripherals,Apple,824.44,3.5454545454545454,11,False,"gaming,peripherals,apple"
B006PLJ5WW,Product PLJ5WW,Camera,Components,Bose,410.74,5.0,1,True,"camera,components,bose"
B003SX0OR0,Product SX0OR0,Camera,Components,Anker,1319.29,4.5,14,True,"camera,components,anker"
B003ZX8B2S,Product ZX8B2S,Networking,Components,Samsung,515.44,4.2,70,True,"networking,components,samsung"
B003PJI9II,Product PJI9II,Wearables,Accessories,Bose,1053.94,4.4,15,True,"wearables,accessories,bose"
B003MOMUV8,Product MOMUV8,Electronics,Peripherals,Anker,1071.92,4.0,1,True,"electronics,peripherals,anker"
B00E914II6,Product 914II6,Networking,Accessories,JBL,174.44,3.0,6,True,"networking,accessories,jbl"
B0001A99MO,Product 1A99MO,Mobile,Peripherals,Apple,804.14,3.6666666666666665,3,True,"mobile,peripherals,apple"
B006IHRNUY,Product IHRNUY,Audio,Peripherals,HP,629.9,4.666666666666667,12,True,"audio,peripherals,hp"
B002HFWBIA,Product HFWBIA,Computers,Peripherals,Sony,1320.58,4.0,7,True,"computers,peripherals,sony"
B0002L5R78,Product 2L5R78,Networking,Components,Apple,596.27,4.601423487544484,281,True,"networking,components,apple"
B003O85A96,Product O85A96,Electronics,Components,Sony,178.48,3.5,2,True,"electronics,components,sony"
B000JFH982,Product JFH982,Electronics,Components,HP,1319.42,4.090909090909091,11,True,"electronics,components,hp"
B00543JSO2,Product 43JSO2,Networking,Accessories,JBL,1340.49,4.333333333333333,3,True,"networking,accessories,jbl"
B000RHZJN4,Product RHZJN4,Gaming,Devices,Bose,1091.79,4.5,26,False,"gaming,devices,bose"
B0028Y4H1O,Product 8Y4H1O,Computers,Peripherals,LG,873.63,4.6,5,True,"computers,peripherals,lg"
B002G1YPH0,Product G1YPH0,Gaming,Accessories,Apple,1226.57,4.458333333333333,48,True,"gaming,accessories,apple"
B000EYRLXQ,Product EYRLXQ,Audio,Components,HP,242.6,4.068965517241379,29,True,"audio,components,hp"
B002QC17VG,Product QC17VG,Electronics,Components,Sony,1020.72,4.666666666666667,3,True,"electronics,components,sony"
B0001AUB1W,Product 1AUB1W,Electronics,Devices,Asus,255.07,4.0,1,True,"electronics,devices,asus"
B000ENRQ3M,Product ENRQ3M,Mobile,Components,Sony,1146.21,4.0,22,True,"mobile,components,sony"
B005MLAHYG,Product MLAHYG,Audio,Peripherals,Logitech,214.27,3.4,5,True,"audio,peripherals,logitech"
B001715BIC,Product 715BIC,Electronics,Gadgets,Anker,1095.4,3.8181818181818183,11,True,"electronics,gadgets,anker"
B009S2CWX4,Product S2CWX4,Audio,Components,Canon,185.99,4.472222222222222,36,True,"audio,components,canon"
B005Y5872O,Product Y5872O,Computers,Devices,HP,1185.7,4.413793103448276,29,True,"computers,devices,hp"
B006GWO5WK,Product GWO5WK,Camera,Gadgets,HP,245.25,4.436548223350254,197,True,"camera,gadgets,hp"
B002EVP85K,Product EVP85K,Electronics,Peripherals,Samsung,659.08,4.333333333333333,9,True,"electronics,peripherals,samsung"
B00CCSCJIO,Product CSCJIO,Mobile,Peripherals,Bose,1300.52,5.0,1,True,"mobile,peripherals,bose"
B00IZBNQO8,Product ZBNQO8,Computers,Peripherals,Bose,1111.14,3.2222222222222223,9,False,"computers,peripherals,bose"
B00966IREK,Product 66IREK,Networking,Devices,Samsung,1288.62,4.384615384615385,13,True,"networking,devices,samsung"
B001KZH6O2,Product KZH6O2,Audio,Gadgets,JBL,985.32,1.0,1,True,"audio,gadgets,jbl"
B004PYD8T2,Product PYD8T2,Networking,Peripherals,HP,579.41,4.25,4,False,"networking,peripherals,hp"
B003LJW77G,Product LJW77G,Gaming,Components,HP,527.8,5.0,1,True,"gaming,components,hp"
B009UZ3TF4,Product UZ3TF4,Computers,Gadgets,Anker,225.91,4.458333333333333,24,True,"computers,gadgets,anker"
B009ZJ3MSY,Product ZJ3MSY,Networking,Peripherals,Logitech,666.96,5.0,5,False,"networking,peripherals,logitech"
B004H4WNTQ,Product H4WNTQ,Wearables,Gadgets,Apple,1351.34,5.0,3,True,"wearables,gadgets,apple"
B0002MQGRM,Product 2MQGRM,Wearables,Components,Bose,1155.26,4.25,4,True,"wearables,components,bose"
B000HDZAUA,Product HDZAUA,Electronics,Accessories,Bose,64.3,4.0,2,True,"electronics,accessories,bose"
B003ZX8B3W,Product ZX8B3W,Audio,Peripherals,LG,295.2,4.324324324324325,37,True,"audio,peripherals,lg"
B005KSAG3S,Product KSAG3S,Camera,Components,Dell,1001.24,4.571428571428571,21,True,"camera,components,dell"
B004JRYLG4,Product JRYLG4,Computers,Devices,Bose,337.67,4.4,15,True,"computers,devices,bose"
B003549D3I,Product 549D3I,Electronics,Peripherals,Dell,617.95,5.0,1,True,"electronics,peripherals,dell"
B002EEP3MK,Product EEP3MK,Mobile,Accessories,Sony,1384.73,4.363636363636363,11,True,"mobile,accessories,sony"
B0035ERKYW,Product 5ERKYW,Gaming,Components,Anker,1391.96,4.625,56,True,"gaming,components,anker"
B005JE3VYY,Product JE3VYY,Audio,Components,HP,402.11,3.08,25,True,"audio,components,hp"
B004YHXXKO,Product YHXXKO,Computers,Gadgets,Apple,879.83,4.5,8,True,"computers,gadgets,apple"
B000ALLMI8,Product ALLMI8,Wearables,Peripherals,LG,1055.28,4.277777777777778,18,True,"wearables,peripherals,lg"
B004DY9TUG,Product DY9TUG,Computers,Accessories,Samsung,333.97,5.0,1,True,"computers,accessories,samsung"
B00608ZD2G,Product 08ZD2G,Camera,Devices,Samsung,142.44,4.0,4,True,"camera,devices,samsung"
B00AFSN8UG,Product FSN8UG,Wearables,Gadgets,Bose,498.14,5.0,10,True,"wearables,gadgets,bose"
B0077D1LTW,Product 7D1LTW,Camera,Peripherals,LG,1437.43,4.444444444444445,9,True,"camera,peripherals,lg"
B0030MITDK,Product 0MITDK,Mobile,Accessories,Anker,1262.31,3.902439024390244,41,True,"mobile,accessories,anker"
B0032GVEFY,Product 2GVEFY,Gaming,Gadgets,JBL,178.45,5.0,1,True,"gaming,gadgets,jbl"
B000CSOJ2K,Product CSOJ2K,Mobile,Accessories,HP,1315.2,5.0,2,False,"mobile,accessories,hp"
B000652M6Y,Product 652M6Y,Electronics,Accessories,Apple,996.08,4.135593220338983,59,True,"electronics,accessories,apple"
B001M4HXB2,Product M4HXB2,Electronics,Gadgets,JBL,746.14,4.875,8,True,"electronics,gadgets,jbl"
B008R6OPJQ,Product R6OPJQ,Mobile,Gadgets,Apple,805.25,4.592592592592593,27,True,"mobile,gadgets,apple"
B002XZM0I0,Product XZM0I0,Gaming,Peripherals,Logitech,1111.85,5.0,3,True,"gaming,peripherals,logitech"
B00A7PPLP2,Product 7PPLP2,Mobile,Gadgets,JBL,757.29,4.222222222222222,9,True,"mobile,gadgets,jbl"
B004M8ST36,Product M8ST36,Gaming,Peripherals,Dell,791.77,4.529411764705882,17,True,"gaming,peripherals,dell"
B000EOGW9K,Product EOGW9K,Gaming,Accessories,Samsung,501.46,4.833333333333333,6,True,"gaming,accessories,samsung"
B003CP0OT2,Product CP0OT2,Networking,Gadgets,Canon,1137.42,4.416666666666667,24,True,"networking,gadgets,canon"
B000W8W86Y,Product W8W86Y,Wearables,Peripherals,Dell,502.19,5.0,1,False,"wearables,peripherals,dell"
B00EVB2QDS,Product VB2QDS,Audio,Peripherals,JBL,1319.84,5.0,1,True,"audio,peripherals,jbl"
B0027VT6OG,Product 7VT6OG,Gaming,Devices,HP,1148.83,5.0,9,True,"gaming,devices,hp"
B007GJR7GS,Product GJR7GS,Camera,Peripherals,Samsung,727.4,3.0,7,True,"camera,peripherals,samsung"
B0000X0VCY,Product 0X0VCY,Gaming,Peripherals,LG,866.49,4.409090909090909,22,False,"gaming,peripherals,lg"
B001FA1NK0,Product FA1NK0,Gaming,Devices,Apple,1415.96,4.377777777777778,45,True,"gaming,devices,apple"
B0035JJJQE,Product 5JJJQE,Gaming,Components,Anker,751.0,3.0,5,True,"gaming,components,anker"
B000R9AAJA,Product R9AAJA,Networking,Gadgets,Apple,1163.83,3.9836065573770494,61,True,"networking,gadgets,apple"
B00FLKW0JI,Product LKW0JI,Wearables,Devices,Bose,286.5,4.2,5,True,"wearables,devices,bose"
B004JAZG8S,Product JAZG8S,Networking,Peripherals,Asus,449.73,3.0,1,True,"networking,peripherals,asus"
B00CLDPDCE,Product LDPDCE,Electronics,Peripherals,Dell,203.13,1.0,1,True,"electronics,peripherals,dell"
B001DXGBII,Product DXGBII,Networking,Gadgets,Bose,583.46,4.153846153846154,13,True,"networking,gadgets,bose"
B006HUMYCO,Product HUMYCO,Camera,Accessories,Dell,1396.83,3.9166666666666665,12,True,"camera,accessories,dell"
B002CQTYL6,Product CQTYL6,Camera,Devices,Logitech,97.13,5.0,2,True,"camera,devices,logitech"
B003VWXWTK,Product VWXWTK,Networking,Components,JBL,1108.23,4.833333333333333,6,True,"networking,components,jbl"
B005N56O7A,Product N56O7A,Wearables,Gadgets,LG,1270.54,4.5,4,True,"wearables,gadgets,lg"
B00EZ9XGGC,Product Z9XGGC,Mobile,Gadgets,Bose,791.19,3.6363636363636362,11,False,"mobile,gadgets,bose"
B00A2374TK,Product 2374TK,Audio,Devices,Asus,1080.83,4.75,4,False,"audio,devices,asus"
B003WGPLMG,Product WGPLMG,Wearables,Peripherals,Apple,1374.87,4.0,1,True,"wearables,peripherals,apple"
B008X9Z528,Product X9Z528,Networking,Peripherals,Bose,948.34,3.875,8,False,"networking,peripherals,bose"
B00GWNWDEK,Product WNWDEK,Gaming,Components,HP,1379.28,5.0,12,True,"gaming,components,hp"
B003ZZU9TE,Product ZZU9TE,Computers,Devices,LG,395.76,5.0,1,True,"computers,devices,lg"
